entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,destinoEditorialId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-kaiser-243-34-magoado-dilermando-reis-choro,arq-0872,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-243-34-magoado-dilermando-reis-choro,""
aula-kaiser-244-35-samba-triste-baden-powell,arq-0875,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-244-35-samba-triste-baden-powell,""
aula-kaiser-245-36-choro-n-1-villa-lobos,arq-0879,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-245-36-choro-n-1-villa-lobos,""
aula-kaiser-246-37-noites-cariocas-jacob-do-bandolim,arq-0882,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-246-37-noites-cariocas-jacob-do-bandolim,""
aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,arq-0885,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,""
aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,arq-0888,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,""
aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,arq-0892,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,"contem_arquivos_part"
aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,arq-0901,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,""
aula-kaiser-251-41-grauna-choro,arq-0904,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-251-41-grauna-choro,""
aula-kaiser-252-42-feira-de-mangaio-forro,arq-0909,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-252-42-feira-de-mangaio-forro,""
aula-kaiser-253-43-hino-nacional-brasileiro,arq-0913,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-253-43-hino-nacional-brasileiro,""
aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,arq-0915,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,""
aula-kaiser-255-6-blues-in-the-woods,arq-0922,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-255-6-blues-in-the-woods,"contem_arquivos_part"
aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,arq-0925,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,""
aula-kaiser-257-8-gotas-de-lagrimas-valsa,arq-0928,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-257-8-gotas-de-lagrimas-valsa,""
aula-kaiser-258-9-jesus-alegria-dos-homens-bach,arq-0930,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-258-9-jesus-alegria-dos-homens-bach,""
aula-mod-5-15,arq-1875,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-5-15,""
aula-mod-5-16,arq-1877,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-5-16,""
aula-mod-5-17,arq-1879,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-5-17,""
aula-mod-5-18,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-18,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-19,arq-1881,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-5-19,""
aula-mod-5-22,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-22,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-23,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-23,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-2,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-2,"sem_arquivos_locais"
aula-mod-5-3,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-3,"sem_arquivos_locais"
aula-mod-5-4,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-4,"sem_arquivos_locais"
aula-mod-5-5,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-5,"sem_arquivos_locais"
aula-mod-5-6,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-6,"sem_arquivos_locais"
aula-mod-5-7,arq-1869,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-5-7,""
aula-mod-5-8,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-8,"sem_arquivos_locais"
aula-mod-5-27,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-27,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-28,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-28,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-9,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-9,"sem_arquivos_locais"
aula-mod-5-10,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-10,"sem_arquivos_locais"
aula-mod-5-31,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-31,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-34,arq-1898,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-5-34,""
aula-mod-5-35,arq-1904,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-5-35,""
aula-mod-5-11,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-11,"sem_arquivos_locais"
aula-mod-5-12,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-12,"sem_arquivos_locais"
aula-mod-5-13,arq-1873,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-5-13,""
aula-mod-9-1,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-9-1,"sem_arquivos_locais"
aula-mod-9-2,arq-2021,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-2,""
aula-mod-9-3,arq-2023,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-3,""
aula-mod-9-15,arq-2058,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-15,""
aula-mod-9-5,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-9-5,"sem_arquivos_locais"
aula-mod-9-6,arq-2033,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-6,""
aula-mod-9-7,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-9-7,"sem_arquivos_locais"
aula-mod-9-9,arq-2040,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-9,""
aula-mod-11-1,arq-2085,,,dest-descarte-admin,destino_editorial_suporte,avaliar_descarte_administrativo,"Comunicado ou material de suporte da plataforma sem conteúdo instrumental.",metadados_catalogo,evid-fonte-aula-mod-11-1,"apenas_documentacao_sem_midia; item_administrativo; sem_link_remoto"
aula-mod-11-2,arq-2087,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-11-2,""
aula-kaiser-73-1-introducao-composicao-e-improvisacao,arq-0214,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-73-1-introducao-composicao-e-improvisacao,""
aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,arq-0216,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,""
aula-kaiser-75-11-improviso-em-dominantes-secundarios,arq-0226,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-75-11-improviso-em-dominantes-secundarios,"contem_arquivos_part"
aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,arq-0228,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,""
aula-kaiser-77-13-improviso-em-subdominantes-secundario,arq-0230,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-77-13-improviso-em-subdominantes-secundario,""
aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,arq-0235,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,""
aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,arq-0237,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,""
aula-kaiser-80-16-improvisacao-em-diminutos,arq-0243,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-80-16-improvisacao-em-diminutos,""
aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,arq-0245,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,""
aula-kaiser-82-18-escalas-horizontais,arq-0247,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-82-18-escalas-horizontais,""
aula-kaiser-83-2-desenvolva-sua-musicalidade,arq-0249,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-83-2-desenvolva-sua-musicalidade,""
aula-kaiser-84-3-o-basico-do-basico,arq-0251,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-84-3-o-basico-do-basico,""
aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,arq-0255,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,""
aula-kaiser-86-5-flamenco,arq-0257,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-86-5-flamenco,""
aula-kaiser-87-6-funk-blues,arq-0259,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-87-6-funk-blues,""
aula-kaiser-88-7-funk-com-modulacoes,arq-0261,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-88-7-funk-com-modulacoes,""
aula-kaiser-89-8-flamenco-cadencia-andaluza,arq-0268,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-89-8-flamenco-cadencia-andaluza,""
aula-kaiser-90-9-samba,arq-0270,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-90-9-samba,""
aula-kaiser-91-1-crie-novos-acordes,arq-0272,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-91-1-crie-novos-acordes,""
aula-kaiser-92-2-padroes-ritmicos,arq-0274,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-92-2-padroes-ritmicos,""
aula-kaiser-93-3-inspiracao-harmonica,arq-0276,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-93-3-inspiracao-harmonica,""
aula-kaiser-94-4-composicao-precisa-de-treino,arq-0278,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-94-4-composicao-precisa-de-treino,""
aula-kaiser-115-1-209-arranjos-pra-violao,arq-0373,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-115-1-209-arranjos-pra-violao,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,arq-0374,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-129-2-escalas-do-blues,arq-0436,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-129-2-escalas-do-blues,""
aula-kaiser-130-3-bases-pra-solar-blues-maior,arq-0438,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-130-3-bases-pra-solar-blues-maior,""
aula-kaiser-131-4-bases-para-solar-blues-menor,arq-0440,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-131-4-bases-para-solar-blues-menor,""
aula-kaiser-132-5-turnarounds,arq-0444,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-132-5-turnarounds,"contem_arquivos_part"
aula-kaiser-133-6-ritmos-do-blues,arq-0446,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-133-6-ritmos-do-blues,""
aula-kaiser-134-7-exercicio-de-blues,arq-0449,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-134-7-exercicio-de-blues,""
aula-kaiser-135-8-aprenda-um-blues-fingerstyle,arq-0451,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-135-8-aprenda-um-blues-fingerstyle,""
aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,arq-0933,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,""
aula-kaiser-260-2-jerry-s-breakdown-musica-country,arq-0936,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-260-2-jerry-s-breakdown-musica-country,""
aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,arq-0940,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,""
aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,arq-0946,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,""
aula-kaiser-263-5-lamentos-do-morro-garoto,arq-0949,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-263-5-lamentos-do-morro-garoto,""
aula-kaiser-264-6-cheio-de-dedos-guinga,arq-0952,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-264-6-cheio-de-dedos-guinga,""
aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,arq-0956,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,""
aula-kaiser-266-8-mediterranean-sundance-al-di-meola,arq-0959,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-266-8-mediterranean-sundance-al-di-meola,""
aula-mod-1-32,arq-1512,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-32,""
aula-mod-1-33,arq-1514,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-33,""
aula-mod-1-34,arq-1521,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-34,""
aula-mod-1-35,arq-1525,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-35,""
aula-mod-1-36,arq-1528,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-36,""
aula-mod-1-37,arq-1531,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-37,""
aula-mod-1-38,arq-1533,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-38,""
aula-mod-1-39,arq-1535,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-39,""
aula-mod-1-40,arq-1537,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-40,""
aula-mod-1-41,arq-1540,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-41,""
aula-mod-1-42,arq-1545,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-42,""
aula-mod-1-44,arq-1555,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-44,""
aula-mod-1-45,arq-1561,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-mod-1-45,""
