entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-kaiser-229-21-sonata-ao-luar-beethoven,arq-0812,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-229-21-sonata-ao-luar-beethoven,"nenhuma"
aula-kaiser-230-22-evidencias-chitaozinho-xororo,arq-0818,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-230-22-evidencias-chitaozinho-xororo,"nenhuma"
aula-kaiser-231-23-baiao-do-meio-dia-marcos-kaiser,arq-0825,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-231-23-baiao-do-meio-dia-marcos-kaiser,"nenhuma"
aula-kaiser-232-24-saudosa-maloca-samba,arq-0832,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-232-24-saudosa-maloca-samba,"nenhuma"
aula-kaiser-233-25-preciso-me-encontrar-versao-cartola,arq-0839,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-233-25-preciso-me-encontrar-versao-cartola,"nenhuma"
aula-kaiser-234-26-naquela-mesa-choro,arq-0842,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-234-26-naquela-mesa-choro,"nenhuma"
aula-kaiser-235-27-o-astronauta-baden-powell,arq-0845,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-235-27-o-astronauta-baden-powell,"nenhuma"
aula-kaiser-236-28-chorrindo-marcos-kaiser,arq-0848,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-236-28-chorrindo-marcos-kaiser,"nenhuma"
aula-kaiser-237-29-brejeiro-e-nazareth-choro,arq-0851,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-237-29-brejeiro-e-nazareth-choro,"nenhuma"
aula-kaiser-238-3-fingerpicking-blues-fingerstyle,arq-0853,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-238-3-fingerpicking-blues-fingerstyle,"nenhuma"
aula-kaiser-239-30-on-the-road-blues,arq-0859,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-239-30-on-the-road-blues,"nenhuma"
aula-kaiser-240-31-marcha-dos-marinheiros-americo-jacobi,arq-0862,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-240-31-marcha-dos-marinheiros-americo-jacobi,"nenhuma"
aula-kaiser-241-32-regra-tres-toquinho-vinicius,arq-0867,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-241-32-regra-tres-toquinho-vinicius,"nenhuma"
aula-kaiser-242-33-odeon-nazareth-choro,arq-0870,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-242-33-odeon-nazareth-choro,"nenhuma"
aula-kaiser-243-34-magoado-dilermando-reis-choro,arq-0872,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-243-34-magoado-dilermando-reis-choro,"nenhuma"
aula-kaiser-244-35-samba-triste-baden-powell,arq-0875,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-244-35-samba-triste-baden-powell,"nenhuma"
aula-kaiser-245-36-choro-n-1-villa-lobos,arq-0879,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-245-36-choro-n-1-villa-lobos,"nenhuma"
aula-kaiser-246-37-noites-cariocas-jacob-do-bandolim,arq-0882,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-246-37-noites-cariocas-jacob-do-bandolim,"nenhuma"
aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,arq-0885,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,"nenhuma"
aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,arq-0888,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,"nenhuma"
aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,arq-0892,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,"contem_arquivos_part"
aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,arq-0901,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,"nenhuma"
aula-kaiser-251-41-grauna-choro,arq-0904,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-251-41-grauna-choro,"nenhuma"
aula-kaiser-252-42-feira-de-mangaio-forro,arq-0909,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-252-42-feira-de-mangaio-forro,"nenhuma"
aula-kaiser-253-43-hino-nacional-brasileiro,arq-0913,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-253-43-hino-nacional-brasileiro,"nenhuma"
aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,arq-0915,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,"nenhuma"
aula-kaiser-255-6-blues-in-the-woods,arq-0922,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-255-6-blues-in-the-woods,"contem_arquivos_part"
aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,arq-0925,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,"nenhuma"
aula-kaiser-257-8-gotas-de-lagrimas-valsa,arq-0928,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-257-8-gotas-de-lagrimas-valsa,"nenhuma"
aula-kaiser-258-9-jesus-alegria-dos-homens-bach,arq-0930,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-258-9-jesus-alegria-dos-homens-bach,"nenhuma"
aula-mod-5-15,arq-1875,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-15,"nenhuma"
aula-mod-5-16,arq-1877,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-16,"nenhuma"
aula-mod-5-17,arq-1879,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-17,"nenhuma"
aula-mod-5-18,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-18,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-19,arq-1881,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-5-19,"nenhuma"
aula-mod-5-1,,aula-prop-011,hab-tec-005,recurso_complementar,manter_aula_individual,"Fundamento essencial de transição para o nível intermediário.",nao_inspecionado,evid-aula-mod-5-1,"sem_arquivos_locais"
aula-mod-5-22,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-22,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-23,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-23,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-2,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-2,"sem_arquivos_locais"
aula-mod-5-3,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-3,"sem_arquivos_locais"
aula-mod-5-4,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-4,"sem_arquivos_locais"
aula-mod-5-5,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-5,"sem_arquivos_locais"
aula-mod-5-6,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-6,"sem_arquivos_locais"
aula-mod-5-7,arq-1869,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-7,"nenhuma"
aula-mod-5-8,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-8,"sem_arquivos_locais"
aula-mod-5-27,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-27,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-28,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-28,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-9,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-9,"sem_arquivos_locais"
aula-mod-5-10,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-10,"sem_arquivos_locais"
aula-mod-5-31,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-31,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-34,arq-1898,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-5-34,"nenhuma"
aula-mod-5-35,arq-1904,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-5-35,"nenhuma"
aula-mod-5-11,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-11,"sem_arquivos_locais"
aula-mod-5-12,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-12,"sem_arquivos_locais"
aula-mod-5-13,arq-1873,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-13,"nenhuma"
aula-mod-9-1,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-9-1,"sem_arquivos_locais"
aula-mod-9-2,arq-2021,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-2,"nenhuma"
aula-mod-9-3,arq-2023,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-3,"nenhuma"
aula-mod-9-15,arq-2058,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-15,"nenhuma"
aula-mod-9-5,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-9-5,"sem_arquivos_locais"
aula-mod-9-6,arq-2033,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-6,"nenhuma"
aula-mod-9-7,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-9-7,"sem_arquivos_locais"
aula-mod-9-9,arq-2040,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-9,"nenhuma"
aula-mod-11-1,arq-2085,DESCARTE_ADMINISTRATIVO,NENHUMA,fora_do_curriculo,avaliar_descarte_administrativo,"Item administrativo ou quiz nativo sem conteúdo instrumental",metadados_catalogo,evid-aula-mod-11-1,"apenas_documentacao_sem_midia; item_administrativo; sem_link_remoto"
aula-mod-11-2,arq-2087,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-11-2,"nenhuma"
aula-kaiser-73-1-introducao-composicao-e-improvisacao,arq-0214,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-73-1-introducao-composicao-e-improvisacao,"nenhuma"
aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,arq-0216,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,"nenhuma"
aula-kaiser-75-11-improviso-em-dominantes-secundarios,arq-0226,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-75-11-improviso-em-dominantes-secundarios,"contem_arquivos_part"
aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,arq-0228,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,"nenhuma"
aula-kaiser-77-13-improviso-em-subdominantes-secundario,arq-0230,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-77-13-improviso-em-subdominantes-secundario,"nenhuma"
aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,arq-0235,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,"nenhuma"
aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,arq-0237,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,"nenhuma"
aula-kaiser-80-16-improvisacao-em-diminutos,arq-0243,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-80-16-improvisacao-em-diminutos,"nenhuma"
aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,arq-0245,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,"nenhuma"
aula-kaiser-82-18-escalas-horizontais,arq-0247,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-82-18-escalas-horizontais,"nenhuma"
aula-kaiser-83-2-desenvolva-sua-musicalidade,arq-0249,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-83-2-desenvolva-sua-musicalidade,"nenhuma"
aula-kaiser-84-3-o-basico-do-basico,arq-0251,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-84-3-o-basico-do-basico,"nenhuma"
aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,arq-0255,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,"nenhuma"
aula-kaiser-86-5-flamenco,arq-0257,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-86-5-flamenco,"nenhuma"
aula-kaiser-87-6-funk-blues,arq-0259,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-87-6-funk-blues,"nenhuma"
aula-kaiser-88-7-funk-com-modulacoes,arq-0261,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-88-7-funk-com-modulacoes,"nenhuma"
aula-kaiser-89-8-flamenco-cadencia-andaluza,arq-0268,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-89-8-flamenco-cadencia-andaluza,"nenhuma"
aula-kaiser-90-9-samba,arq-0270,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-90-9-samba,"nenhuma"
aula-kaiser-91-1-crie-novos-acordes,arq-0272,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-91-1-crie-novos-acordes,"nenhuma"
aula-kaiser-92-2-padroes-ritmicos,arq-0274,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-92-2-padroes-ritmicos,"nenhuma"
aula-kaiser-93-3-inspiracao-harmonica,arq-0276,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-93-3-inspiracao-harmonica,"nenhuma"
aula-kaiser-94-4-composicao-precisa-de-treino,arq-0278,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-94-4-composicao-precisa-de-treino,"nenhuma"
aula-kaiser-115-1-209-arranjos-pra-violao,arq-0373,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-115-1-209-arranjos-pra-violao,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,arq-0374,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-128-1-formatos-do-blues,arq-0434,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-128-1-formatos-do-blues,"nenhuma"
aula-kaiser-129-2-escalas-do-blues,arq-0436,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-129-2-escalas-do-blues,"nenhuma"
aula-kaiser-130-3-bases-pra-solar-blues-maior,arq-0438,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-130-3-bases-pra-solar-blues-maior,"nenhuma"
aula-kaiser-131-4-bases-para-solar-blues-menor,arq-0440,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-131-4-bases-para-solar-blues-menor,"nenhuma"
aula-kaiser-132-5-turnarounds,arq-0444,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-132-5-turnarounds,"contem_arquivos_part"
aula-kaiser-133-6-ritmos-do-blues,arq-0446,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-133-6-ritmos-do-blues,"nenhuma"
aula-kaiser-134-7-exercicio-de-blues,arq-0449,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-134-7-exercicio-de-blues,"nenhuma"
aula-kaiser-135-8-aprenda-um-blues-fingerstyle,arq-0451,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-135-8-aprenda-um-blues-fingerstyle,"nenhuma"
